"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"38","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","38","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 |","true","true","7250879","-6.64486"
"39","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","52","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323:333 |","true","false","-","-"
"39","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","52","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323:333 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 |","true","false","10488800","-30.110428"
"40","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","75","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 |","true","true","-","-"
"40","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","75","|","true","true","-","-"
"40","locogp.SortHeap","BRANCH","2","12","8.5","36231","54","52","58","True","75","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91:92 |","true","true","9660799","22.873228"
"41","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","20","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 |","true","false","-","-"
"41","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","20","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 |","true","false","-","-"
"41","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","20","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 |","true","true","-","-"
"41","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","20","|","true","true","-","-"
"41","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 |","true","true","5601151","43.621468"
"42","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","3","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:142 |","true","false","22882230","36.946793"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","-","-"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:267 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:257 |","true","true","-","-"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:267 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:257 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172:172 |","true","true","-","-"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:267 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:257 |","true","true","-","-"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","-","-"
"43","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","11","|","false","true","0","0.0"
"44","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","49","|","false","true","0","0.0"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354:354 |","true","true","-","-"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","|","true","true","-","-"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:210 |","true","false","-","-"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","|","true","true","-","-"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 |","true","true","-","-"
"45","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","2","|","false","true","0","0.0"
"46","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","43","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120:121 |","true","false","-","-"
"46","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","43","|","true","true","-","-"
"46","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","43","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 |","true","true","12777449","29.753626"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 |","true","false","-","-"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","|","true","true","-","-"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 |","true","false","-","-"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295:296 |","true","false","-","-"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295:296 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 |","true","false","-","-"
"47","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","51","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 |","true","false","24696640","31.392788"
"48","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","18","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","-","-"
"48","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","18","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","-","-"
"48","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","18","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","-","-"
"48","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","18","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 |","true","false","-","-"
"48","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","18","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:85 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 |","true","false","28784540","-16.626923"
"49","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","54","|","false","true","0","0.0"
"50","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","6","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 |","true","true","-","-"
"50","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","6","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:210 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195:221 |","true","false","10775170","-7.056477"
"51","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","40","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:257 |","true","true","-","-"
"51","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","40","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:257 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354:354 |","true","true","10195650","22.51014"
"52","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","27","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 |","true","false","-","-"
"52","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","27","|","true","true","-","-"
"52","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","27","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 |","true","true","17517830","92.30209"
"53","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","35","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 |","true","true","-","-"
"53","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","35","|","true","true","-","-"
"53","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","35","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:356 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 |","true","false","61397144670","-4295.8545"
"54","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","77","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 |","true","true","-","-"
"54","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","77","|","true","true","-","-"
"54","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","77","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","-","-"
"54","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","77","|","false","true","0","0.0"
"55","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","23","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 |","true","false","-","-"
"55","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","23","|","true","true","-","-"
"55","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","-","-"
"55","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","23","|","false","true","0","0.0"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:355 |","true","false","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","|","true","true","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","|","true","true","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","|","true","true","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273 |","true","true","-","-"
"56","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","90","|","false","true","0","0.0"
"57","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","85","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 |","true","true","-","-"
"57","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","85","|","true","true","-","-"
"57","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","85","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:66 |","true","false","-","-"
"57","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","85","|","true","true","-","-"
"57","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","85","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:356 |","true","false","10062401999","1.2474681"
"58","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","47","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 |","true","true","-","-"
"58","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","47","|","false","true","0","0.0"
"59","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","37","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 |","true","false","-","-"
"59","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","37","|","true","true","-","-"
"59","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","37","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354:354 |","true","true","11102771809","-3.3343296"
"60","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","37","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 |","true","false","-","-"
"60","locogp.SortHeap","BRANCH","1","12","8.5","36231","54","48","55","True","37","|","false","true","0","0.0"
